genero,grupo_etnico,nivel_educacao_pais,tipo_de_bolsa,fez_curso_preparatorio,pontuacao_matematica,pontuacao_leitura,pontuacao_escrita
homem,grupo_D,ensino_superior_mestrado,padrao,N,97,95,92
mulher,grupo_B,ensino_medio,padrao,N,32,35,31
homem,grupo_B,ensino_superior_continuado,gratuita,S,73,72,75
mulher,grupo_A,ensino_superior_completo,padrao,N,83,90,88
homem,grupo_C,ensino_medio,padrao,S,78,80,74
homem,grupo_D,ensino_superior_incompleto,padrao,N,67,66,63
homem,grupo_C,ensino_superior_completo,padrao,S,79,72,74
mulher,grupo_A,ensino_fundamental,padrao,N,73,87,82
mulher,grupo_A,ensino_fundamental,padrao,N,81,84,88
homem,grupo_D,ensino_superior_incompleto,gratuita,S,53,51,61
homem,grupo_B,ensino_fundamental,padrao,S,58,57,61
mulher,grupo_D,ensino_superior_incompleto,padrao,S,78,72,86
homem,grupo_B,ensino_superior_continuado,padrao,S,85,80,83
homem,grupo_C,ensino_superior_continuado,gratuita,N,37,32,29
homem,grupo_E,ensino_superior_continuado,padrao,S,90,73,75
homem,grupo_E,ensino_medio,gratuita,N,45,48,44
mulher,grupo_B,ensino_medio,padrao,N,63,76,76
mulher,grupo_D,ensino_superior_incompleto,padrao,N,75,73,74
homem,grupo_C,ensino_superior_incompleto,gratuita,S,74,83,85
homem,grupo_D,ensino_medio,gratuita,N,38,43,36
homem,grupo_C,ensino_superior_completo,padrao,S,79,83,80
mulher,grupo_D,ensino_fundamental,padrao,N,85,87,87
mulher,grupo_C,ensino_superior_continuado,padrao,S,58,72,69
mulher,grupo_C,ensino_superior_mestrado,padrao,S,94,100,100
mulher,grupo_D,ensino_fundamental,gratuita,N,54,57,54
mulher,grupo_A,ensino_medio,gratuita,N,31,45,46
mulher,grupo_E,ensino_superior_completo,gratuita,S,70,76,78
mulher,grupo_D,ensino_medio,padrao,N,51,64,67
homem,grupo_C,ensino_superior_mestrado,gratuita,N,79,81,78
mulher,grupo_E,ensino_fundamental,padrao,N,92,95,91
mulher,grupo_C,ensino_medio,padrao,N,62,76,70
homem,grupo_C,ensino_superior_completo,padrao,N,42,46,40
mulher,grupo_A,ensino_fundamental,padrao,S,61,76,73
homem,grupo_C,ensino_superior_completo,gratuita,N,53,53,52
mulher,grupo_A,ensino_fundamental,padrao,N,35,32,42
homem,grupo_C,ensino_superior_completo,padrao,N,66,66,60
mulher,grupo_B,ensino_fundamental,padrao,S,61,66,67
homem,grupo_C,ensino_superior_completo,gratuita,N,54,48,46
mulher,grupo_E,ensino_medio,gratuita,N,75,78,72
mulher,grupo_E,ensino_fundamental,padrao,S,82,95,92
homem,grupo_C,ensino_fundamental,gratuita,N,71,64,68
homem,grupo_A,ensino_fundamental,gratuita,N,52,47,43
homem,grupo_B,ensino_superior_completo,padrao,N,40,32,29
homem,grupo_C,ensino_medio,padrao,S,46,36,39
homem,grupo_C,ensino_fundamental,gratuita,N,57,59,45
homem,grupo_D,ensino_fundamental,padrao,N,64,58,59
mulher,grupo_C,ensino_superior_incompleto,padrao,N,37,48,51
mulher,grupo_C,ensino_superior_mestrado,padrao,S,91,100,100
homem,grupo_C,ensino_superior_completo,padrao,N,67,63,61
homem,grupo_E,ensino_superior_completo,gratuita,S,78,81,78
homem,grupo_D,ensino_medio,padrao,N,77,73,70
mulher,grupo_A,ensino_superior_completo,padrao,N,68,70,76
mulher,grupo_C,ensino_superior_completo,gratuita,S,53,67,66
homem,grupo_C,ensino_medio,padrao,N,77,74,68
mulher,grupo_C,ensino_superior_completo,gratuita,S,60,74,79
mulher,grupo_E,ensino_superior_completo,gratuita,N,34,44,44
mulher,grupo_C,ensino_superior_continuado,padrao,S,64,76,82
homem,grupo_E,ensino_medio,gratuita,N,76,75,59
mulher,grupo_E,ensino_superior_completo,padrao,N,68,74,76
mulher,grupo_B,ensino_superior_mestrado,gratuita,N,70,77,74
mulher,grupo_B,ensino_superior_completo,padrao,N,61,71,75
homem,grupo_B,ensino_fundamental,gratuita,N,46,48,40
mulher,grupo_C,ensino_medio,padrao,S,97,97,97
homem,grupo_B,ensino_fundamental,padrao,S,70,71,73
mulher,grupo_E,ensino_superior_continuado,padrao,S,86,100,98
homem,grupo_C,ensino_superior_continuado,gratuita,S,83,87,88
homem,grupo_A,ensino_medio,padrao,N,69,68,60
mulher,grupo_D,ensino_medio,padrao,N,90,91,90
homem,grupo_A,ensino_medio,padrao,S,89,83,82
homem,grupo_D,ensino_superior_incompleto,padrao,S,69,60,65
homem,grupo_C,ensino_superior_completo,padrao,S,89,80,84
homem,grupo_E,ensino_superior_incompleto,padrao,N,78,62,65
homem,grupo_B,ensino_superior_incompleto,padrao,S,62,56,55
mulher,grupo_D,ensino_superior_continuado,padrao,N,61,64,67
mulher,grupo_C,ensino_superior_continuado,padrao,N,76,90,86
mulher,grupo_C,ensino_superior_incompleto,padrao,S,74,70,80
homem,grupo_D,ensino_medio,gratuita,S,91,78,80
mulher,grupo_B,ensino_superior_incompleto,gratuita,N,66,84,82
homem,grupo_C,ensino_superior_incompleto,gratuita,N,53,58,50
homem,grupo_E,ensino_fundamental,gratuita,S,71,68,66
mulher,grupo_C,ensino_superior_incompleto,padrao,N,59,64,66
homem,grupo_C,ensino_superior_completo,gratuita,N,60,56,53
mulher,grupo_C,ensino_fundamental,padrao,N,70,76,71
mulher,grupo_B,ensino_superior_completo,padrao,S,80,90,95
homem,grupo_A,ensino_superior_mestrado,gratuita,N,71,69,65
mulher,grupo_B,ensino_superior_continuado,gratuita,S,63,77,74
homem,grupo_A,ensino_superior_incompleto,padrao,N,76,65,60
homem,grupo_C,ensino_fundamental,padrao,N,82,68,65
mulher,grupo_B,ensino_superior_completo,padrao,S,55,66,76
homem,grupo_C,ensino_superior_incompleto,padrao,N,79,79,72
homem,grupo_A,ensino_superior_completo,padrao,S,57,43,49
mulher,grupo_B,ensino_fundamental,padrao,S,44,58,60
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,47,60,55
homem,grupo_A,ensino_medio,gratuita,S,54,53,53
mulher,grupo_B,ensino_superior_continuado,padrao,N,72,86,82
mulher,grupo_E,ensino_fundamental,padrao,N,64,69,68
homem,grupo_E,ensino_fundamental,gratuita,S,71,74,63
mulher,grupo_B,ensino_medio,padrao,S,72,78,78
mulher,grupo_B,ensino_medio,padrao,N,77,89,93
mulher,grupo_B,ensino_superior_incompleto,gratuita,N,77,89,82
mulher,grupo_D,ensino_superior_completo,gratuita,S,94,92,100
homem,grupo_D,ensino_superior_incompleto,gratuita,N,60,58,60
mulher,grupo_B,ensino_medio,padrao,N,79,89,81
homem,grupo_C,ensino_superior_continuado,gratuita,N,46,47,50
homem,grupo_D,ensino_medio,padrao,N,82,80,74
homem,grupo_E,ensino_medio,padrao,N,60,64,61
mulher,grupo_E,ensino_superior_incompleto,padrao,S,97,100,100
homem,grupo_D,ensino_superior_completo,padrao,S,79,74,77
homem,grupo_C,ensino_fundamental,padrao,S,58,54,50
mulher,grupo_D,ensino_medio,padrao,N,62,63,68
mulher,grupo_D,ensino_medio,gratuita,S,56,69,73
mulher,grupo_D,ensino_fundamental,gratuita,N,44,46,47
homem,grupo_C,ensino_superior_incompleto,gratuita,N,56,59,53
mulher,grupo_E,ensino_fundamental,padrao,S,69,64,71
homem,grupo_C,ensino_medio,padrao,N,80,69,65
homem,grupo_C,ensino_superior_continuado,padrao,S,100,90,95
mulher,grupo_E,ensino_superior_completo,gratuita,S,75,81,79
homem,grupo_C,ensino_superior_completo,padrao,S,71,61,57
homem,grupo_A,ensino_fundamental,padrao,N,58,65,59
mulher,grupo_D,ensino_superior_completo,gratuita,N,60,78,75
homem,grupo_C,ensino_medio,gratuita,S,62,68,67
homem,grupo_C,ensino_superior_continuado,padrao,S,78,77,75
homem,grupo_B,ensino_superior_continuado,padrao,S,76,64,68
homem,grupo_B,ensino_fundamental,padrao,S,64,77,69
homem,grupo_A,ensino_superior_completo,padrao,N,63,60,50
mulher,grupo_C,ensino_superior_completo,gratuita,N,30,39,39
homem,grupo_B,ensino_medio,padrao,N,54,58,49
homem,grupo_C,ensino_fundamental,gratuita,N,37,39,34
mulher,grupo_B,ensino_medio,padrao,N,90,84,87
mulher,grupo_C,ensino_fundamental,padrao,N,65,70,63
mulher,grupo_E,ensino_medio,padrao,N,86,87,88
homem,grupo_B,ensino_superior_completo,padrao,N,85,89,80
homem,grupo_D,ensino_superior_incompleto,padrao,S,78,68,74
mulher,grupo_C,ensino_superior_incompleto,gratuita,S,56,78,76
homem,grupo_C,ensino_superior_incompleto,padrao,N,72,64,63
homem,grupo_D,ensino_superior_incompleto,gratuita,N,62,62,57
mulher,grupo_C,ensino_superior_completo,padrao,N,46,54,57
mulher,grupo_B,ensino_superior_continuado,gratuita,N,38,51,52
mulher,grupo_D,ensino_superior_incompleto,gratuita,S,54,68,73
homem,grupo_A,ensino_medio,gratuita,N,67,63,59
homem,grupo_D,ensino_superior_continuado,padrao,N,88,73,77
homem,grupo_D,ensino_superior_mestrado,padrao,S,100,98,99
homem,grupo_D,ensino_superior_incompleto,gratuita,N,77,77,70
mulher,grupo_C,ensino_superior_incompleto,padrao,N,79,85,82
homem,grupo_C,ensino_medio,padrao,N,43,44,39
mulher,grupo_D,ensino_superior_incompleto,gratuita,N,37,56,54
mulher,grupo_D,ensino_superior_completo,gratuita,S,51,65,76
mulher,grupo_D,ensino_superior_incompleto,padrao,N,75,93,94
mulher,grupo_D,ensino_medio,gratuita,N,41,52,52
homem,grupo_A,ensino_fundamental,gratuita,S,79,87,80
homem,grupo_D,ensino_fundamental,gratuita,N,59,66,62
mulher,grupo_C,ensino_superior_completo,padrao,N,55,68,67
homem,grupo_E,ensino_fundamental,padrao,N,79,68,66
mulher,grupo_D,ensino_superior_completo,padrao,N,82,97,94
homem,grupo_C,ensino_fundamental,gratuita,N,52,59,53
mulher,grupo_B,ensino_superior_mestrado,padrao,N,62,63,67
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,71,84,79
homem,grupo_E,ensino_superior_continuado,gratuita,N,87,75,74
mulher,grupo_D,ensino_medio,padrao,S,63,73,80
homem,grupo_D,ensino_superior_incompleto,gratuita,S,70,61,67
mulher,grupo_B,ensino_fundamental,padrao,N,57,63,59
homem,grupo_D,ensino_medio,gratuita,N,34,22,24
mulher,grupo_E,ensino_superior_completo,gratuita,N,71,88,79
mulher,grupo_D,ensino_medio,gratuita,N,52,78,73
mulher,grupo_B,ensino_medio,padrao,N,79,83,83
homem,grupo_C,ensino_superior_incompleto,gratuita,N,50,48,38
mulher,grupo_A,ensino_superior_incompleto,gratuita,N,49,65,60
homem,grupo_E,ensino_fundamental,padrao,S,65,58,61
homem,grupo_E,ensino_superior_mestrado,padrao,S,69,59,56
mulher,grupo_D,ensino_superior_incompleto,padrao,S,80,94,96
mulher,grupo_D,ensino_superior_incompleto,gratuita,N,63,76,74
homem,grupo_D,ensino_fundamental,padrao,N,70,82,75
homem,grupo_C,ensino_superior_completo,gratuita,S,75,87,85
homem,grupo_B,ensino_medio,padrao,N,71,65,58
homem,grupo_A,ensino_medio,gratuita,S,64,70,69
homem,grupo_B,ensino_superior_continuado,padrao,N,66,57,57
mulher,grupo_C,ensino_superior_mestrado,padrao,N,80,89,83
homem,grupo_C,ensino_superior_mestrado,padrao,S,88,91,91
mulher,grupo_D,ensino_fundamental,padrao,N,45,62,57
homem,grupo_C,ensino_superior_continuado,padrao,N,66,63,66
homem,grupo_B,ensino_fundamental,gratuita,S,62,64,59
homem,grupo_B,ensino_superior_completo,gratuita,N,38,36,30
mulher,grupo_D,ensino_superior_completo,gratuita,S,47,65,69
homem,grupo_E,ensino_superior_completo,gratuita,N,64,71,64
mulher,grupo_D,ensino_superior_continuado,padrao,S,76,93,99
homem,grupo_B,ensino_superior_completo,padrao,S,71,70,68
homem,grupo_B,ensino_superior_incompleto,gratuita,N,46,39,34
mulher,grupo_D,ensino_superior_incompleto,padrao,N,78,87,82
homem,grupo_B,ensino_superior_incompleto,gratuita,N,41,49,44
homem,grupo_A,ensino_fundamental,gratuita,N,66,68,56
mulher,grupo_D,ensino_superior_continuado,padrao,N,54,58,55
mulher,grupo_D,ensino_medio,padrao,N,80,89,86
mulher,grupo_D,ensino_fundamental,padrao,N,86,89,83
homem,grupo_A,ensino_medio,gratuita,S,34,51,41
mulher,grupo_C,ensino_superior_mestrado,gratuita,N,49,71,63
homem,grupo_E,ensino_superior_continuado,padrao,N,85,68,71
homem,grupo_B,ensino_medio,padrao,N,82,66,70
homem,grupo_E,ensino_superior_mestrado,gratuita,N,91,84,87
mulher,grupo_B,ensino_superior_continuado,padrao,N,49,65,59
mulher,grupo_B,ensino_superior_incompleto,padrao,N,79,92,90
homem,grupo_D,ensino_superior_incompleto,gratuita,S,57,56,65
homem,grupo_B,ensino_superior_continuado,gratuita,N,63,68,56
homem,grupo_C,ensino_medio,padrao,N,90,76,79
homem,grupo_D,ensino_superior_incompleto,padrao,S,59,60,63
homem,grupo_E,ensino_superior_incompleto,padrao,N,89,87,83
mulher,grupo_B,ensino_fundamental,padrao,N,50,61,56
mulher,grupo_C,ensino_medio,padrao,N,76,87,84
mulher,grupo_B,ensino_superior_completo,padrao,S,45,52,51
mulher,grupo_C,ensino_superior_continuado,padrao,S,73,84,80
homem,grupo_E,ensino_superior_completo,padrao,S,100,100,100
mulher,grupo_C,ensino_superior_completo,padrao,S,63,84,81
mulher,grupo_C,ensino_superior_mestrado,padrao,N,47,59,59
mulher,grupo_D,ensino_fundamental,padrao,N,44,53,57
mulher,grupo_D,ensino_superior_continuado,padrao,N,66,79,74
mulher,grupo_B,ensino_fundamental,padrao,S,53,62,64
homem,grupo_E,ensino_superior_incompleto,padrao,S,75,54,62
mulher,grupo_C,ensino_superior_continuado,padrao,N,61,82,76
mulher,grupo_B,ensino_medio,padrao,N,72,79,77
mulher,grupo_B,ensino_superior_completo,padrao,S,71,77,81
mulher,grupo_C,ensino_fundamental,gratuita,N,32,42,41
homem,grupo_C,ensino_superior_incompleto,padrao,N,60,53,52
mulher,grupo_C,ensino_medio,padrao,N,59,70,69
homem,grupo_A,ensino_superior_continuado,gratuita,S,73,80,80
mulher,grupo_B,ensino_superior_incompleto,gratuita,N,59,61,65
homem,grupo_E,ensino_superior_incompleto,padrao,N,86,77,74
mulher,grupo_D,ensino_fundamental,padrao,S,63,71,73
mulher,grupo_D,ensino_superior_completo,padrao,N,67,73,68
homem,grupo_D,ensino_superior_completo,padrao,N,53,43,44
mulher,grupo_C,ensino_superior_completo,padrao,N,89,95,91
mulher,grupo_C,ensino_superior_completo,gratuita,N,70,88,85
mulher,grupo_D,ensino_superior_completo,padrao,N,70,76,81
mulher,grupo_B,ensino_fundamental,gratuita,S,65,69,71
mulher,grupo_A,ensino_superior_completo,padrao,S,60,73,79
homem,grupo_B,ensino_superior_incompleto,padrao,S,92,81,81
homem,grupo_B,ensino_medio,padrao,N,85,85,78
homem,grupo_C,ensino_superior_continuado,padrao,N,64,61,62
mulher,grupo_D,ensino_medio,gratuita,N,64,81,80
mulher,grupo_D,ensino_superior_incompleto,padrao,N,76,76,77
homem,grupo_C,ensino_superior_incompleto,padrao,S,47,54,53
mulher,grupo_C,ensino_superior_completo,padrao,N,54,56,57
homem,grupo_E,ensino_fundamental,gratuita,S,65,67,62
mulher,grupo_B,ensino_superior_incompleto,padrao,N,52,60,64
homem,grupo_C,ensino_medio,padrao,N,31,42,36
homem,grupo_E,ensino_medio,padrao,N,97,98,87
mulher,grupo_E,ensino_medio,padrao,N,93,90,87
mulher,grupo_B,ensino_medio,padrao,N,83,93,92
homem,grupo_C,ensino_superior_continuado,gratuita,S,53,54,59
mulher,grupo_C,ensino_superior_mestrado,padrao,S,97,100,100
homem,grupo_B,ensino_superior_continuado,padrao,N,56,53,47
mulher,grupo_D,ensino_fundamental,gratuita,N,59,79,79
homem,grupo_B,ensino_fundamental,padrao,S,75,70,66
mulher,grupo_B,ensino_superior_completo,padrao,N,51,61,60
homem,grupo_B,ensino_medio,gratuita,S,36,41,38
homem,grupo_C,ensino_medio,gratuita,N,73,74,69
mulher,grupo_E,ensino_superior_completo,padrao,S,90,91,95
mulher,grupo_D,ensino_superior_continuado,padrao,N,68,84,83
mulher,grupo_C,ensino_fundamental,gratuita,N,51,60,58
homem,grupo_B,ensino_medio,padrao,N,58,61,57
mulher,grupo_D,ensino_superior_continuado,padrao,S,63,79,85
mulher,grupo_C,ensino_superior_mestrado,padrao,S,63,68,78
mulher,grupo_C,ensino_superior_incompleto,padrao,S,38,50,55
homem,grupo_E,ensino_fundamental,padrao,N,68,53,50
homem,grupo_B,ensino_fundamental,padrao,N,45,44,38
homem,grupo_B,ensino_superior_continuado,gratuita,S,75,77,80
homem,grupo_A,ensino_superior_incompleto,padrao,S,85,80,77
homem,grupo_A,ensino_fundamental,gratuita,N,60,59,55
homem,grupo_A,ensino_fundamental,padrao,S,50,53,53
homem,grupo_D,ensino_medio,gratuita,N,73,72,65
mulher,grupo_A,ensino_medio,padrao,S,80,94,91
mulher,grupo_B,ensino_fundamental,padrao,N,77,86,80
homem,grupo_D,ensino_medio,gratuita,S,52,56,64
homem,grupo_B,ensino_fundamental,padrao,S,53,52,56
mulher,grupo_D,ensino_superior_completo,padrao,S,80,80,86
homem,grupo_B,ensino_medio,padrao,N,83,71,66
mulher,grupo_C,ensino_fundamental,gratuita,S,70,74,71
mulher,grupo_B,ensino_medio,gratuita,N,38,49,49
mulher,grupo_C,ensino_superior_continuado,padrao,N,58,65,62
homem,grupo_B,ensino_superior_completo,padrao,S,58,69,61
homem,grupo_C,ensino_fundamental,padrao,N,48,42,38
homem,grupo_D,ensino_superior_incompleto,padrao,N,36,27,25
mulher,grupo_A,ensino_fundamental,padrao,N,44,55,54
homem,grupo_C,ensino_superior_mestrado,gratuita,N,58,60,55
homem,grupo_B,ensino_medio,padrao,N,57,54,49
homem,grupo_B,ensino_superior_continuado,padrao,N,70,65,57
homem,grupo_C,ensino_superior_mestrado,padrao,S,50,47,47
mulher,grupo_D,ensino_superior_completo,gratuita,N,66,76,74
homem,grupo_B,ensino_fundamental,padrao,N,72,73,63
homem,grupo_D,ensino_superior_incompleto,padrao,N,72,66,66
homem,grupo_A,ensino_medio,gratuita,N,52,57,50
homem,grupo_D,ensino_superior_incompleto,padrao,S,94,73,83
mulher,grupo_D,ensino_superior_incompleto,padrao,S,74,84,92
homem,grupo_D,ensino_superior_continuado,padrao,N,73,72,71
homem,grupo_E,ensino_superior_incompleto,padrao,N,86,87,81
homem,grupo_D,ensino_superior_completo,gratuita,N,70,72,65
mulher,grupo_C,ensino_superior_completo,gratuita,S,79,88,96
mulher,grupo_A,ensino_superior_continuado,gratuita,S,46,60,65
homem,grupo_D,ensino_superior_mestrado,gratuita,S,75,79,75
mulher,grupo_C,ensino_superior_incompleto,padrao,S,74,84,83
mulher,grupo_C,ensino_medio,padrao,N,61,70,73
mulher,grupo_C,ensino_superior_incompleto,padrao,S,65,72,72
mulher,grupo_C,ensino_superior_continuado,padrao,N,58,71,71
homem,grupo_C,ensino_superior_incompleto,padrao,N,76,71,74
homem,grupo_D,ensino_fundamental,padrao,N,36,47,41
mulher,grupo_B,ensino_superior_incompleto,padrao,S,70,72,76
homem,grupo_D,ensino_superior_completo,padrao,S,80,70,80
mulher,grupo_C,ensino_superior_incompleto,gratuita,N,57,52,60
mulher,grupo_C,ensino_fundamental,gratuita,N,49,57,62
mulher,grupo_E,ensino_fundamental,padrao,N,66,67,62
mulher,grupo_C,ensino_superior_mestrado,padrao,N,62,83,76
mulher,grupo_E,ensino_superior_incompleto,padrao,N,89,89,89
homem,grupo_C,ensino_superior_completo,gratuita,S,75,73,71
homem,grupo_A,ensino_superior_mestrado,padrao,N,80,70,69
mulher,grupo_B,ensino_superior_completo,gratuita,N,69,76,78
mulher,grupo_E,ensino_fundamental,padrao,N,68,81,76
homem,grupo_D,ensino_superior_completo,padrao,N,64,51,54
homem,grupo_C,ensino_superior_incompleto,gratuita,S,49,54,51
mulher,grupo_D,ensino_superior_incompleto,gratuita,N,55,68,64
mulher,grupo_E,ensino_superior_completo,padrao,N,36,41,40
homem,grupo_E,ensino_fundamental,gratuita,S,81,72,69
homem,grupo_B,ensino_medio,padrao,N,85,79,77
mulher,grupo_C,ensino_superior_continuado,padrao,N,70,80,79
mulher,grupo_C,ensino_superior_continuado,gratuita,N,71,75,75
homem,grupo_D,ensino_superior_completo,padrao,N,71,70,71
mulher,grupo_D,ensino_fundamental,padrao,S,93,100,99
homem,grupo_A,ensino_fundamental,padrao,N,57,62,54
homem,grupo_C,ensino_superior_mestrado,gratuita,S,89,96,88
mulher,grupo_C,ensino_superior_completo,padrao,S,72,84,90
mulher,grupo_B,ensino_superior_continuado,padrao,S,86,100,100
homem,grupo_D,ensino_superior_incompleto,gratuita,S,68,68,68
mulher,grupo_D,ensino_superior_mestrado,gratuita,S,65,75,80
homem,grupo_C,ensino_superior_incompleto,padrao,N,80,66,66
mulher,grupo_D,ensino_fundamental,gratuita,N,50,50,45
mulher,grupo_D,ensino_superior_continuado,padrao,N,59,73,76
mulher,grupo_D,ensino_superior_mestrado,padrao,N,68,72,79
homem,grupo_E,ensino_superior_incompleto,padrao,N,77,74,69
mulher,grupo_E,ensino_fundamental,padrao,N,65,71,73
homem,grupo_C,ensino_medio,padrao,N,64,71,61
mulher,grupo_D,ensino_fundamental,padrao,N,64,67,66
mulher,grupo_A,ensino_superior_completo,padrao,S,85,100,100
homem,grupo_A,ensino_superior_incompleto,padrao,N,72,61,58
homem,grupo_B,ensino_superior_incompleto,gratuita,N,71,71,67
mulher,grupo_E,ensino_superior_completo,gratuita,N,57,63,55
mulher,grupo_B,ensino_fundamental,gratuita,N,44,49,52
mulher,grupo_C,ensino_superior_completo,padrao,N,62,64,66
homem,grupo_C,ensino_superior_completo,padrao,N,66,50,49
homem,grupo_B,ensino_fundamental,padrao,N,75,74,75
mulher,grupo_B,ensino_superior_completo,padrao,N,78,85,87
homem,grupo_D,ensino_fundamental,padrao,N,57,44,48
mulher,grupo_D,ensino_medio,padrao,S,68,78,85
mulher,grupo_C,ensino_superior_mestrado,padrao,S,96,100,100
mulher,grupo_C,ensino_medio,gratuita,N,58,62,57
mulher,grupo_D,ensino_medio,padrao,N,52,56,54
homem,grupo_C,ensino_superior_continuado,padrao,S,85,67,75
homem,grupo_B,ensino_superior_completo,padrao,N,70,69,67
homem,grupo_D,ensino_superior_completo,padrao,S,72,80,75
mulher,grupo_D,ensino_superior_incompleto,padrao,N,69,79,80
mulher,grupo_D,ensino_superior_incompleto,padrao,S,92,94,100
homem,grupo_D,ensino_superior_completo,gratuita,N,56,48,54
homem,grupo_D,ensino_superior_incompleto,gratuita,S,89,90,88
homem,grupo_C,ensino_superior_continuado,padrao,N,77,61,65
homem,grupo_E,ensino_fundamental,padrao,N,73,61,56
homem,grupo_C,ensino_medio,gratuita,S,47,56,56
homem,grupo_B,ensino_superior_mestrado,padrao,N,78,84,83
homem,grupo_D,ensino_medio,gratuita,N,26,36,24
homem,grupo_D,ensino_medio,padrao,S,77,79,77
homem,grupo_C,ensino_superior_incompleto,gratuita,N,53,49,51
mulher,grupo_D,ensino_fundamental,padrao,N,52,55,55
mulher,grupo_B,ensino_superior_incompleto,padrao,S,79,86,84
mulher,grupo_D,ensino_superior_mestrado,padrao,S,83,87,89
homem,grupo_E,ensino_superior_completo,gratuita,N,66,51,49
homem,grupo_B,ensino_superior_incompleto,padrao,N,82,66,66
homem,grupo_C,ensino_fundamental,gratuita,S,43,50,44
homem,grupo_D,ensino_superior_completo,padrao,N,84,79,76
homem,grupo_D,ensino_medio,gratuita,S,56,58,54
mulher,grupo_B,ensino_medio,padrao,N,44,54,58
mulher,grupo_C,ensino_medio,padrao,S,62,67,72
